% ITASE_2000_4					
% Water isotope data from the University of Washington					
% Eric J. Steig and David P. Schneider					
%					
% Citation:					
% Steig EJ, Ding Q, White JCW, Kuettel M, Rupper SB, Neumann TA, Neff PD,					
% Gallant AJE, Mayewski PA, Taylor KC, Hoffmann G, Dixon DA, Schoenemann S, Markle BM, 					
% Schneider DP, Fudge TJ, Schauer AJ, Teel RP, Vaughn B, Burgener L, Williams J,					
% Korotkikh E. Recent climate and ice-sheet changes in West Antarctica compared					
% with the past 2000 years. Nature Geoscience 6: 372-375, doi: 10.1038/NGEO1778 (2013).					
%					
% Depths are given in meters. Age in calendar years.					
% Ages refer to nominal Jan 1st (that is, 2000.0 means midnight of Dec 31, 1999)					
%					
% Isotope ratios are normalized on the V-SMOW / SLAP scale.					
% Precision is <0.1 per mil and <1 per mil for d18O and delD, respectively.  Analysis via CO2 equilibration (d18O), reduction on Cr (dD) or laser spectroscopy (dD).					
%					
% Core ITASE_2000_4, Location 120.0764 W, 78.0829 S, elevation 1697 m					
% Core depth = 58 m.  Analyzed to 20 m.					
%					
% Depth_top	Depth_bottom	Age_top	Age_bottom	dD (per mil)	d18O (per mil)
40.08157143	40.09942857	1872.7333	1872.6667	999999	-31.631052
40.09942857	40.11728571	1872.6667	1872.6	999999	-31.592399
40.11728571	40.13514286	1872.6	1872.5333	999999	-31.312672
40.13514286	40.153	1872.5333	1872.4667	999999	-31.458931
40.153	40.17085714	1872.4667	1872.4	999999	-31.531122
40.17085714	40.18871429	1872.4	1872.3333	999999	-31.505249
40.18871429	40.20657143	1872.3333	1872.2667	999999	-31.0665
40.20657143	40.22442857	1872.2667	1872.2	999999	-31.480392
40.22442857	40.24228571	1872.2	1872.1333	999999	-31.499931
40.24228571	40.26014286	1872.1333	1872.0667	999999	-31.479955
40.26014286	40.278	1872.0667	1872	999999	-31.582668
40.278	40.29585714	1872	1871.9231	999999	-31.594036
40.29585714	40.31371429	1871.9231	1871.8462	999999	-31.716604
40.31371429	40.33157143	1871.8462	1871.7692	999999	-31.812117
40.33157143	40.34942857	1871.7692	1871.6923	999999	-31.805728
40.34942857	40.36728571	1871.6923	1871.6154	999999	-32.001692
40.36728571	40.38514286	1871.6154	1871.5385	999999	-32.216612
40.38514286	40.403	1871.5385	1871.4615	999999	-32.320096
40.403	40.42085714	1871.4615	1871.3846	999999	-32.715292
40.42085714	40.43871429	1871.3846	1871.3077	999999	-33.034415
40.43871429	40.45657143	1871.3077	1871.2308	999999	-33.283376
40.45657143	40.47442857	1871.2308	1871.1538	999999	-33.508188
40.47442857	40.49228571	1871.1538	1871.0769	999999	-33.698168
40.49228571	40.51014286	1871.0769	1871	999999	-33.875708
40.51014286	40.528	1871	1870.9474	999999	-33.999891
40.528	40.54549123	1870.9474	1870.8947	999999	-34.029729
40.54549123	40.56298246	1870.8947	1870.8421	999999	-34.564821
40.56298246	40.58047368	1870.8421	1870.7895	999999	-35.010711
40.58047368	40.59796491	1870.7895	1870.7368	999999	-35.198513
40.59796491	40.61545614	1870.7368	1870.6842	999999	-35.321346
40.61545614	40.63294737	1870.6842	1870.6316	999999	-35.444299
40.63294737	40.6504386	1870.6316	1870.5789	999999	-35.422344
40.6504386	40.66792982	1870.5789	1870.5263	999999	-35.585381
40.66792982	40.68542105	1870.5263	1870.4737	999999	-35.572492
40.68542105	40.70291228	1870.4737	1870.4211	999999	-35.587173
40.70291228	40.72040351	1870.4211	1870.3684	999999	-35.634223
40.72040351	40.73789474	1870.3684	1870.3158	999999	-35.635508
40.73789474	40.75538596	1870.3158	1870.2632	999999	-35.628657
40.75538596	40.77287719	1870.2632	1870.2105	999999	-35.818538
40.77287719	40.79036842	1870.2105	1870.1579	999999	-35.778153
40.79036842	40.80785965	1870.1579	1870.1053	999999	-35.668751
40.80785965	40.82535088	1870.1053	1870.0526	999999	-35.704355
40.82535088	40.84284211	1870.0526	1870	999999	-35.633152
40.84284211	40.86033333	1870	1869.9444	999999	-35.554964
40.86033333	40.87782456	1869.9444	1869.8889	999999	-35.47939
40.87782456	40.89531579	1869.8889	1869.8333	999999	-35.451541
40.89531579	40.91280702	1869.8333	1869.7778	999999	-35.361038
40.91280702	40.93029825	1869.7778	1869.7222	999999	-35.296184
40.93029825	40.94778947	1869.7222	1869.6667	999999	-35.137961
40.94778947	40.9652807	1869.6667	1869.6111	999999	-35.119606
40.9652807	40.98277193	1869.6111	1869.5556	999999	-35.06578
40.98277193	41.00026316	1869.5556	1869.5	999999	-34.966961
41.00026316	41.01775439	1869.5	1869.4444	999999	-34.79589
41.01775439	41.03524561	1869.4444	1869.3889	999999	-34.602478
41.03524561	41.05273684	1869.3889	1869.3333	999999	-34.469267
41.05273684	41.07022807	1869.3333	1869.2778	999999	-34.28588
41.07022807	41.0877193	1869.2778	1869.2222	999999	-33.887228
41.0877193	41.10521053	1869.2222	1869.1667	999999	-33.857783
41.10521053	41.12270175	1869.1667	1869.1111	999999	-33.65342
41.12270175	41.14019298	1869.1111	1869.0556	999999	-30.754599
41.14019298	41.15768421	1869.0556	1869	999999	-33.305424
41.15768421	41.17517544	1869	1868.9286	999999	-33.316891
41.17517544	41.19266667	1868.9286	1868.8571	999999	-32.976797
41.19266667	41.21015789	1868.8571	1868.7857	999999	-32.999247
41.21015789	41.22764912	1868.7857	1868.7143	999999	-33.07422
41.22764912	41.24514035	1868.7143	1868.6429	999999	-33.052944
41.24514035	41.26263158	1868.6429	1868.5714	999999	-33.020128
41.26263158	41.28012281	1868.5714	1868.5	999999	-32.847643
41.28012281	41.29761404	1868.5	1868.4286	999999	-32.846417
41.29761404	41.31510526	1868.4286	1868.3571	999999	-32.707932
41.31510526	41.33259649	1868.3571	1868.2857	999999	-32.732351
41.33259649	41.35008772	1868.2857	1868.2143	999999	-32.817315
41.35008772	41.36757895	1868.2143	1868.1429	999999	-32.771151
41.36757895	41.38507018	1868.1429	1868.0714	999999	-32.76382
41.38507018	41.4025614	1868.0714	1868	999999	-32.68645
41.4025614	41.42005263	1868	1867.9286	999999	-32.653339
41.42005263	41.43754386	1867.9286	1867.8571	999999	-32.675904
41.43754386	41.45503509	1867.8571	1867.7857	999999	-32.622635
41.45503509	41.47252632	1867.7857	1867.7143	999999	-32.726792
41.47252632	41.49001754	1867.7143	1867.6429	999999	-32.765675
41.49001754	41.50750877	1867.6429	1867.5714	999999	-32.768082
41.50750877	41.525	1867.5714	1867.5	999999	-32.539149
41.525	41.54652174	1867.5	1867.4286	999999	-29.855622
41.54652174	41.56804348	1867.4286	1867.3571	999999	-32.692171
41.56804348	41.58956522	1867.3571	1867.2857	999999	-32.858721
41.58956522	41.61108696	1867.2857	1867.2143	999999	-32.907203
41.61108696	41.6326087	1867.2143	1867.1429	999999	-32.934566
41.6326087	41.65413043	1867.1429	1867.0714	999999	-33.077015
41.65413043	41.67565217	1867.0714	1867	999999	-32.993029
41.67565217	41.69717391	1867	1866.9091	999999	-33.473465
41.69717391	41.71869565	1866.9091	1866.8182	999999	-33.612176
41.71869565	41.74021739	1866.8182	1866.7273	999999	-33.80368
41.74021739	41.76173913	1866.7273	1866.6364	999999	-33.969267
41.76173913	41.78326087	1866.6364	1866.5455	999999	-34.131395
41.78326087	41.80478261	1866.5455	1866.4545	999999	-34.361293
41.80478261	41.82630435	1866.4545	1866.3636	999999	-34.377135
41.82630435	41.84782609	1866.3636	1866.2727	999999	-34.417935
41.84782609	41.86934783	1866.2727	1866.1818	999999	-34.376183
41.86934783	41.89086957	1866.1818	1866.0909	999999	-34.569604
41.89086957	41.9123913	1866.0909	1866	999999	-34.628538
41.9123913	41.93391304	1866	1865.9167	999999	-34.75007
41.93391304	41.95543478	1865.9167	1865.8333	999999	-34.725596
41.95543478	41.97695652	1865.8333	1865.75	999999	-34.584017
41.97695652	41.99847826	1865.75	1865.6667	999999	-34.876684
41.99847826	42.02	1865.6667	1865.5833	999999	-34.997152
42.02	42.04152174	1865.5833	1865.5	999999	-35.076344
42.04152174	42.06304348	1865.5	1865.4167	999999	-35.192012
42.06304348	42.08456522	1865.4167	1865.3333	999999	-34.821984
42.08456522	42.10608696	1865.3333	1865.25	999999	-35.39551
42.10608696	42.1276087	1865.25	1865.1667	999999	-35.544772
42.1276087	42.14913043	1865.1667	1865.0833	999999	-35.598149
42.14913043	42.17065217	1865.0833	1865	999999	-35.654304
42.17065217	42.19217391	1865	1864.9167	999999	-35.729655
42.19217391	42.21369565	1864.9167	1864.8333	999999	-35.752696
42.21369565	42.23521739	1864.8333	1864.75	999999	-35.53241
42.23521739	42.25673913	1864.75	1864.6667	999999	-35.394776
42.25673913	42.27826087	1864.6667	1864.5833	999999	-35.387579
42.27826087	42.29978261	1864.5833	1864.5	999999	-35.157696
42.29978261	42.32130435	1864.5	1864.4167	999999	-34.817431
42.32130435	42.34282609	1864.4167	1864.3333	999999	-34.643221
42.34282609	42.36434783	1864.3333	1864.25	999999	-34.212732
42.36434783	42.38586957	1864.25	1864.1667	999999	-34.122031
42.38586957	42.4073913	1864.1667	1864.0833	999999	-33.817283
42.4073913	42.42891304	1864.0833	1864	999999	-33.505818
42.42891304	42.45043478	1864	1863.9091	999999	-33.268158
42.45043478	42.47195652	1863.9091	1863.8182	999999	-33.031563
42.47195652	42.49347826	1863.8182	1863.7273	999999	-32.793557
42.49347826	42.515	1863.7273	1863.6364	999999	-32.575257
42.515	42.53761364	1863.6364	1863.5455	999999	-32.638008
42.53761364	42.56022727	1863.5455	1863.4545	999999	-32.55269
42.56022727	42.58284091	1863.4545	1863.3636	999999	-32.542021
42.58284091	42.60545455	1863.3636	1863.2727	999999	-32.388087
42.60545455	42.62806818	1863.2727	1863.1818	999999	-32.239116
42.62806818	42.65068182	1863.1818	1863.0909	999999	-32.021386
42.65068182	42.67329545	1863.0909	1863	999999	-31.954139
42.67329545	42.69590909	1863	1862.875	999999	-31.923141
42.69590909	42.71852273	1862.875	1862.75	999999	-32.013079
42.71852273	42.74113636	1862.75	1862.625	999999	-31.997707
42.74113636	42.76375	1862.625	1862.5	999999	-32.036819
42.76375	42.78636364	1862.5	1862.375	999999	-32.094897
42.78636364	42.80897727	1862.375	1862.25	999999	-32.030417
42.80897727	42.83159091	1862.25	1862.125	999999	-32.126295
42.83159091	42.85420455	1862.125	1862	999999	-32.286943
42.85420455	42.87681818	1862	1861.9231	999999	-32.472131
42.87681818	42.89943182	1861.9231	1861.8462	999999	-32.628863
42.89943182	42.92204545	1861.8462	1861.7692	999999	-32.747928
42.92204545	42.94465909	1861.7692	1861.6923	999999	-32.90635
42.94465909	42.96727273	1861.6923	1861.6154	999999	-33.05862
42.96727273	42.98988636	1861.6154	1861.5385	999999	-33.152763
42.98988636	43.0125	1861.5385	1861.4615	999999	-33.290828
43.0125	43.03511364	1861.4615	1861.3846	999999	-33.319239
43.03511364	43.05772727	1861.3846	1861.3077	999999	-33.413649
43.05772727	43.08034091	1861.3077	1861.2308	999999	-33.46059
43.08034091	43.10295455	1861.2308	1861.1538	999999	-33.290601
43.10295455	43.12556818	1861.1538	1861.0769	999999	-33.63965
43.12556818	43.14818182	1861.0769	1861	999999	-33.897284
43.14818182	43.17079545	1861	1860.9231	999999	-34.066321
43.17079545	43.19340909	1860.9231	1860.8462	999999	-34.311744
43.19340909	43.21602273	1860.8462	1860.7692	999999	-34.410951
43.21602273	43.23863636	1860.7692	1860.6923	999999	-33.553097
43.23863636	43.26125	1860.6923	1860.6154	999999	-34.421727
43.26125	43.28386364	1860.6154	1860.5385	999999	-34.289996
43.28386364	43.30647727	1860.5385	1860.4615	999999	-33.970871
43.30647727	43.32909091	1860.4615	1860.3846	999999	-33.739819
43.32909091	43.35170455	1860.3846	1860.3077	999999	-33.613157
43.35170455	43.37431818	1860.3077	1860.2308	999999	-33.451712
43.37431818	43.39693182	1860.2308	1860.1538	999999	-33.460226
43.39693182	43.41954545	1860.1538	1860.0769	999999	-33.319276
43.41954545	43.44215909	1860.0769	1860	999999	-33.30657
43.44215909	43.46477273	1860	1859.9231	999999	-33.443436
43.46477273	43.48738636	1859.9231	1859.8462	999999	-33.546479
43.48738636	43.51	1859.8462	1859.7692	999999	-33.861549
43.51	43.52754386	1859.7692	1859.6923	999999	-32.857469
43.52754386	43.54508772	1859.6923	1859.6154	999999	-34.078037
43.54508772	43.56263158	1859.6154	1859.5385	999999	-25.784532
43.56263158	43.58017544	1859.5385	1859.4615	999999	-32.07543
43.58017544	43.5977193	1859.4615	1859.3846	999999	-33.020802
43.5977193	43.61526316	1859.3846	1859.3077	999999	-26.437922
43.61526316	43.63280702	1859.3077	1859.2308	999999	-34.516125
43.63280702	43.65035088	1859.2308	1859.1538	999999	-34.413805
43.65035088	43.66789474	1859.1538	1859.0769	999999	-33.167725
43.66789474	43.6854386	1859.0769	1859	999999	-33.142934
43.6854386	43.70298246	1859	1858.9167	999999	-33.598061
43.70298246	43.72052632	1858.9167	1858.8333	999999	-33.714557
43.72052632	43.73807018	1858.8333	1858.75	999999	-33.785332
43.73807018	43.75561404	1858.75	1858.6667	999999	-32.512447
43.75561404	43.77315789	1858.6667	1858.5833	999999	-33.662351
43.77315789	43.79070175	1858.5833	1858.5	999999	-32.394177
43.79070175	43.80824561	1858.5	1858.4167	999999	-32.866279
43.80824561	43.82578947	1858.4167	1858.3333	999999	-33.147031
43.82578947	43.84333333	1858.3333	1858.25	999999	-32.907692
43.84333333	43.86087719	1858.25	1858.1667	999999	-32.097168
43.86087719	43.87842105	1858.1667	1858.0833	999999	-31.6504
43.87842105	43.89596491	1858.0833	1858	999999	-30.444075
43.89596491	43.91350877	1858	1857.9444	999999	-30.442606
43.91350877	43.93105263	1857.9444	1857.8889	999999	-29.750206
43.93105263	43.94859649	1857.8889	1857.8333	999999	-32.030268
43.94859649	43.96614035	1857.8333	1857.7778	999999	-31.371128
43.96614035	43.98368421	1857.7778	1857.7222	999999	-31.430888
43.98368421	44.00122807	1857.7222	1857.6667	999999	-31.253659
44.00122807	44.01877193	1857.6667	1857.6111	999999	-31.043549
44.01877193	44.03631579	1857.6111	1857.5556	999999	-26.427634
44.03631579	44.05385965	1857.5556	1857.5	999999	-32.398163
44.05385965	44.07140351	1857.5	1857.4444	999999	-32.827923
44.07140351	44.08894737	1857.4444	1857.3889	999999	-32.74259
44.08894737	44.10649123	1857.3889	1857.3333	999999	-32.283628
44.10649123	44.12403509	1857.3333	1857.2778	999999	-31.032746
44.12403509	44.14157895	1857.2778	1857.2222	999999	-31.739716
44.14157895	44.15912281	1857.2222	1857.1667	999999	-33.066879
44.15912281	44.17666667	1857.1667	1857.1111	999999	-33.233143
44.17666667	44.19421053	1857.1111	1857.0556	999999	-32.359247
44.19421053	44.21175439	1857.0556	1857	999999	-33.276519
44.21175439	44.22929825	1857	1856.9375	999999	-28.033219
44.22929825	44.24684211	1856.9375	1856.875	999999	-32.912394
44.24684211	44.26438596	1856.875	1856.8125	999999	-32.172685
44.26438596	44.28192982	1856.8125	1856.75	999999	-32.755565
44.28192982	44.29947368	1856.75	1856.6875	999999	-33.164666
44.29947368	44.31701754	1856.6875	1856.625	999999	-32.662848
44.31701754	44.3345614	1856.625	1856.5625	999999	-27.809178
44.3345614	44.35210526	1856.5625	1856.5	999999	-28.273838
44.35210526	44.36964912	1856.5	1856.4375	999999	-32.631356
44.36964912	44.38719298	1856.4375	1856.375	999999	-34.442436
44.38719298	44.40473684	1856.375	1856.3125	999999	-32.222273
44.40473684	44.4222807	1856.3125	1856.25	999999	-34.477639
44.4222807	44.43982456	1856.25	1856.1875	999999	-34.827738
44.43982456	44.45736842	1856.1875	1856.125	999999	-33.792794
44.45736842	44.47491228	1856.125	1856.0625	999999	-34.950946
44.47491228	44.49245614	1856.0625	1856	999999	-35.161724
44.49245614	44.51	1856	1855.875	999999	-33.807024
44.51	44.52842105	1855.875	1855.75	999999	-34.880562
44.52842105	44.54684211	1855.75	1855.625	999999	-34.849324
44.54684211	44.56526316	1855.625	1855.5	999999	-34.743173
44.56526316	44.58368421	1855.5	1855.375	999999	-33.46755
44.58368421	44.60210526	1855.375	1855.25	999999	-33.859441
44.60210526	44.62052632	1855.25	1855.125	999999	-34.379414
44.62052632	44.63894737	1855.125	1855	999999	-34.317434
44.63894737	44.65736842	1855	1854.9286	999999	-33.790632
44.65736842	44.67578947	1854.9286	1854.8571	999999	-34.56341
44.67578947	44.69421053	1854.8571	1854.7857	999999	-33.727106
44.69421053	44.71263158	1854.7857	1854.7143	999999	-34.602692
44.71263158	44.73105263	1854.7143	1854.6429	999999	-34.608798
44.73105263	44.74947368	1854.6429	1854.5714	999999	-34.380479
44.74947368	44.76789474	1854.5714	1854.5	999999	-34.642669
44.76789474	44.78631579	1854.5	1854.4286	999999	-34.499162
44.78631579	44.80473684	1854.4286	1854.3571	999999	-34.486536
44.80473684	44.82315789	1854.3571	1854.2857	999999	-34.430951
44.82315789	44.84157895	1854.2857	1854.2143	999999	-34.323329
44.84157895	44.86	1854.2143	1854.1429	999999	-34.091681
44.86	44.87842105	1854.1429	1854.0714	999999	-34.357048
44.87842105	44.89684211	1854.0714	1854	999999	-34.307372
44.89684211	44.91526316	1854	1853.9375	999999	-33.888904
44.91526316	44.93368421	1853.9375	1853.875	999999	-33.52015
44.93368421	44.95210526	1853.875	1853.8125	999999	-33.751493
44.95210526	44.97052632	1853.8125	1853.75	999999	-33.405171
44.97052632	44.98894737	1853.75	1853.6875	999999	-33.568326
44.98894737	45.00736842	1853.6875	1853.625	999999	-33.016195
45.00736842	45.02578947	1853.625	1853.5625	999999	-32.889795
45.02578947	45.04421053	1853.5625	1853.5	999999	-32.90742
45.04421053	45.06263158	1853.5	1853.4375	999999	-32.285801
45.06263158	45.08105263	1853.4375	1853.375	999999	-31.010882
45.08105263	45.09947368	1853.375	1853.3125	999999	-31.858152
45.09947368	45.11789474	1853.3125	1853.25	999999	-32.324163
45.11789474	45.13631579	1853.25	1853.1875	999999	-32.380212
45.13631579	45.15473684	1853.1875	1853.125	999999	-32.31291
45.15473684	45.17315789	1853.125	1853.0625	999999	-32.032324
45.17315789	45.19157895	1853.0625	1853	999999	-31.78033
45.19157895	45.21	1853	1852.8889	999999	-32.5149
45.21	45.22842105	1852.8889	1852.7778	999999	-32.607058
45.22842105	45.24684211	1852.7778	1852.6667	999999	-32.771958
45.24684211	45.26526316	1852.6667	1852.5556	999999	-32.732214
45.26526316	45.28368421	1852.5556	1852.4444	999999	-32.313141
45.28368421	45.30210526	1852.4444	1852.3333	999999	-32.427515
45.30210526	45.32052632	1852.3333	1852.2222	999999	-32.186344
45.32052632	45.33894737	1852.2222	1852.1111	999999	-32.697489
45.33894737	45.35736842	1852.1111	1852	999999	-31.478848
45.35736842	45.37578947	1852	1851.9231	999999	-32.657549
45.37578947	45.39421053	1851.9231	1851.8462	999999	-32.780388
45.39421053	45.41263158	1851.8462	1851.7692	999999	-32.652444
45.41263158	45.43105263	1851.7692	1851.6923	999999	-32.758492
45.43105263	45.44947368	1851.6923	1851.6154	999999	-32.803868
45.44947368	45.46789474	1851.6154	1851.5385	999999	-32.716585
45.46789474	45.48631579	1851.5385	1851.4615	999999	-32.633898
45.48631579	45.50473684	1851.4615	1851.3846	999999	-32.434868
45.50473684	45.52315789	1851.3846	1851.3077	999999	-32.293223
45.52315789	45.54157895	1851.3077	1851.2308	999999	-31.469133
45.54157895	45.56	1851.2308	1851.1538	999999	-32.147678
45.56	45.58434146	1851.1538	1851.0769	999999	-32.322455
45.58434146	45.60868293	1851.0769	1851	999999	-32.341248
45.60868293	45.63302439	1851	1850.9	999999	-32.760974
45.63302439	45.65736585	1850.9	1850.8	999999	-31.994815
45.65736585	45.68170732	1850.8	1850.7	999999	-32.571302
45.68170732	45.70604878	1850.7	1850.6	999999	-32.870984
45.70604878	45.73039024	1850.6	1850.5	999999	-32.691326
45.73039024	45.75473171	1850.5	1850.4	999999	-32.469103
45.75473171	45.77907317	1850.4	1850.3	999999	-32.541586
45.77907317	45.80341463	1850.3	1850.2	999999	-32.354712
45.80341463	45.8277561	1850.2	1850.1	999999	-32.054404
45.8277561	45.85209756	1850.1	1850	999999	-32.032133
45.85209756	45.87643902	1850	1849.8889	999999	-32.024888
45.87643902	45.90078049	1849.8889	1849.7778	999999	-31.997153
45.90078049	45.92512195	1849.7778	1849.6667	999999	-32.370307
45.92512195	45.94946341	1849.6667	1849.5556	999999	-32.854467
45.94946341	45.97380488	1849.5556	1849.4444	999999	-33.319092
45.97380488	45.99814634	1849.4444	1849.3333	999999	-33.757464
45.99814634	46.0224878	1849.3333	1849.2222	999999	-33.217072
46.0224878	46.04682927	1849.2222	1849.1111	999999	-34.339828
46.04682927	46.07117073	1849.1111	1849	999999	-34.501416
46.07117073	46.0955122	1849	1848.9167	999999	-34.786487
46.0955122	46.11985366	1848.9167	1848.8333	999999	-34.742009
46.11985366	46.14419512	1848.8333	1848.75	999999	-34.853649
46.14419512	46.16853659	1848.75	1848.6667	999999	-34.913127
46.16853659	46.19287805	1848.6667	1848.5833	999999	-34.636342
46.19287805	46.21721951	1848.5833	1848.5	999999	-34.600138
46.21721951	46.24156098	1848.5	1848.4167	999999	-34.530009
46.24156098	46.26590244	1848.4167	1848.3333	999999	-34.205203
46.26590244	46.2902439	1848.3333	1848.25	999999	-34.213929
46.2902439	46.31458537	1848.25	1848.1667	999999	-34.121384
46.31458537	46.33892683	1848.1667	1848.0833	999999	-33.818312
46.33892683	46.36326829	1848.0833	1848	999999	-34.042797
46.36326829	46.38760976	1848	1847.8889	999999	-33.850399
46.38760976	46.41195122	1847.8889	1847.7778	999999	-33.819874
46.41195122	46.43629268	1847.7778	1847.6667	999999	-33.873481
46.43629268	46.46063415	1847.6667	1847.5556	999999	-33.52268
46.46063415	46.48497561	1847.5556	1847.4444	999999	-33.78486
46.48497561	46.50931707	1847.4444	1847.3333	999999	-33.807718
46.50931707	46.53365854	1847.3333	1847.2222	999999	-33.843802
46.53365854	46.558	1847.2222	1847.1111	999999	-33.32721
46.558	46.58214634	1847.1111	1847	999999	-29.875165
46.58214634	46.60629268	1847	1846.9333	999999	-30.418493
46.60629268	46.63043902	1846.9333	1846.8667	999999	999999
46.63043902	46.65458537	1846.8667	1846.8	999999	999999
46.65458537	46.67873171	1846.8	1846.7333	999999	999999
46.67873171	46.70287805	1846.7333	1846.6667	999999	999999
46.70287805	46.72702439	1846.6667	1846.6	999999	999999
46.72702439	46.75117073	1846.6	1846.5333	999999	999999
46.75117073	46.77531707	1846.5333	1846.4667	999999	999999
46.77531707	46.79946341	1846.4667	1846.4	999999	999999
46.79946341	46.82360976	1846.4	1846.3333	999999	999999
46.82360976	46.8477561	1846.3333	1846.2667	999999	999999
46.8477561	46.87190244	1846.2667	1846.2	999999	999999
46.87190244	46.89604878	1846.2	1846.1333	999999	999999
46.89604878	46.92019512	1846.1333	1846.0667	999999	-31.983326
46.92019512	46.94434146	1846.0667	1846	999999	-31.997088
46.94434146	46.9684878	1846	1845.9091	999999	-32.334953
46.9684878	46.99263415	1845.9091	1845.8182	999999	-32.86131
46.99263415	47.01678049	1845.8182	1845.7273	999999	-33.351524
47.01678049	47.04092683	1845.7273	1845.6364	999999	-33.580035
47.04092683	47.06507317	1845.6364	1845.5455	999999	-33.872248
47.06507317	47.08921951	1845.5455	1845.4545	999999	-34.052993
47.08921951	47.11336585	1845.4545	1845.3636	999999	-34.038775
47.11336585	47.1375122	1845.3636	1845.2727	999999	-34.165498
47.1375122	47.16165854	1845.2727	1845.1818	999999	-34.107819
47.16165854	47.18580488	1845.1818	1845.0909	999999	-34.014495
47.18580488	47.20995122	1845.0909	1845	999999	-33.894162
47.20995122	47.23409756	1845	1844.9333	999999	-33.691478
47.23409756	47.2582439	1844.9333	1844.8667	999999	-33.349052
47.2582439	47.28239024	1844.8667	1844.8	999999	-33.124532
47.28239024	47.30653659	1844.8	1844.7333	999999	-33.065271
47.30653659	47.33068293	1844.7333	1844.6667	999999	-33.042001
47.33068293	47.35482927	1844.6667	1844.6	999999	-33.185575
47.35482927	47.37897561	1844.6	1844.5333	999999	-33.392047
47.37897561	47.40312195	1844.5333	1844.4667	999999	-33.686019
47.40312195	47.42726829	1844.4667	1844.4	999999	-33.900201
47.42726829	47.45141463	1844.4	1844.3333	999999	-34.073939
47.45141463	47.47556098	1844.3333	1844.2667	999999	-34.082246
47.47556098	47.49970732	1844.2667	1844.2	999999	-34.024298
47.49970732	47.52385366	1844.2	1844.1333	999999	-33.930706
47.52385366	47.548	1844.1333	1844.0667	999999	-33.783239
47.548	47.56865217	1844.0667	1844	999999	-33.133004
47.56865217	47.58930435	1844	1843.9333	999999	-33.525524
47.58930435	47.60995652	1843.9333	1843.8667	999999	-33.737496
47.60995652	47.6306087	1843.8667	1843.8	999999	-33.79867
47.6306087	47.65126087	1843.8	1843.7333	999999	-33.903848
47.65126087	47.67191304	1843.7333	1843.6667	999999	-33.934039
47.67191304	47.69256522	1843.6667	1843.6	999999	-34.001014
47.69256522	47.71321739	1843.6	1843.5333	999999	-34.024056
47.71321739	47.73386957	1843.5333	1843.4667	999999	-33.971989
47.73386957	47.75452174	1843.4667	1843.4	999999	-33.893049
47.75452174	47.77517391	1843.4	1843.3333	999999	-33.78049
47.77517391	47.79582609	1843.3333	1843.2667	999999	-33.634
47.79582609	47.81647826	1843.2667	1843.2	999999	-33.463572
47.81647826	47.83713043	1843.2	1843.1333	999999	-33.214152
47.83713043	47.85778261	1843.1333	1843.0667	999999	-33.074073
47.85778261	47.87843478	1843.0667	1843	999999	-32.865726
47.87843478	47.89908696	1843	1842.9167	999999	-32.11948
47.89908696	47.91973913	1842.9167	1842.8333	999999	-31.779257
47.91973913	47.9403913	1842.8333	1842.75	999999	-31.679756
47.9403913	47.96104348	1842.75	1842.6667	999999	-31.579158
47.96104348	47.98169565	1842.6667	1842.5833	999999	-31.626199
47.98169565	48.00234783	1842.5833	1842.5	999999	-31.699013
48.00234783	48.023	1842.5	1842.4167	999999	-31.758231
48.023	48.04365217	1842.4167	1842.3333	999999	-31.839397
48.04365217	48.06430435	1842.3333	1842.25	999999	-31.911788
48.06430435	48.08495652	1842.25	1842.1667	999999	-32.001315
48.08495652	48.1056087	1842.1667	1842.0833	999999	-32.092624
48.1056087	48.12626087	1842.0833	1842	999999	-32.308544
48.12626087	48.14691304	1842	1841.9167	999999	-32.496415
48.14691304	48.16756522	1841.9167	1841.8333	999999	-32.735225
48.16756522	48.18821739	1841.8333	1841.75	999999	-33.08833
48.18821739	48.20886957	1841.75	1841.6667	999999	-33.357807
48.20886957	48.22952174	1841.6667	1841.5833	999999	-33.567649
48.22952174	48.25017391	1841.5833	1841.5	999999	-33.782159
48.25017391	48.27082609	1841.5	1841.4167	999999	-33.914002
48.27082609	48.29147826	1841.4167	1841.3333	999999	-34.040563
48.29147826	48.31213043	1841.3333	1841.25	999999	-34.041983
48.31213043	48.33278261	1841.25	1841.1667	999999	-34.243496
48.33278261	48.35343478	1841.1667	1841.0833	999999	-34.303524
48.35343478	48.37408696	1841.0833	1841	999999	-34.418927
48.37408696	48.39473913	1841	1840.9091	999999	-34.384809
48.39473913	48.4153913	1840.9091	1840.8182	999999	-34.364959
48.4153913	48.43604348	1840.8182	1840.7273	999999	-34.297278
48.43604348	48.45669565	1840.7273	1840.6364	999999	-34.19751
48.45669565	48.47734783	1840.6364	1840.5455	999999	-34.145597
48.47734783	48.498	1840.5455	1840.4545	999999	-33.983195
48.498	48.51876087	1840.4545	1840.3636	999999	-33.568276
48.51876087	48.53952174	1840.3636	1840.2727	999999	-33.460322
48.53952174	48.56028261	1840.2727	1840.1818	999999	-33.322721
48.56028261	48.58104348	1840.1818	1840.0909	999999	-33.215343
48.58104348	48.60180435	1840.0909	1840	999999	-33.128949
48.60180435	48.62256522	1840	1839.9333	999999	-33.120159
